,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,243523,30877,50083,68439,60710,80951,65421,22206,24607,50070,31189,19772,32732,49921,35089,68612,18836,17312,18574,15537,16087,17051,17375,18306,13760,7714,3611,2094,1479,1215,1037,1730
1,55296,0,0,0,7,371,739,5340,19024,24392,17962,13059,18906,23219,36305,44234,43536,44187,55249,83169,98230,88309,75381,76379,56454,48521,40217,32707,22181,17472,12316,52758
2,0,0,0,0,82,6286,12987,17857,17634,13739,13880,17005,16888,21403,27376,26510,23900,41298,58911,87063,93849,79607,79003,94209,70265,56343,46241,36009,28757,22908,19606,76304
3,86008,15716,43716,72963,154813,51470,31061,35248,24269,80576,64099,38095,40926,64081,28375,35942,46419,20507,30269,28059,23657,30742,20056,10247,7844,6081,4996,3668,2361,1088,918,1650
4,37287,694,5062,20375,33311,29328,36055,40930,36734,40999,52324,63429,69779,63731,56916,70226,87199,81904,59864,43130,32502,26929,34424,22758,14710,10144,6694,5022,4802,3806,3309,11543
5,0,7,3281,27312,55223,58691,67690,77509,75937,70328,55319,52728,50063,46663,41662,44340,75803,70627,51672,40185,32426,24547,22322,19357,11362,7579,5250,3872,3071,2782,2103,6209
6,138569,12284,33126,59143,108928,52239,44268,48172,36707,80022,70082,40718,42639,61418,28684,33931,41862,24910,26359,20731,16313,24661,20235,11965,8317,6044,3103,2325,2069,919,861,4316
7,156672,3,4,3,40,478,515,3133,15772,21234,17900,16083,18298,21923,33473,41869,51627,57323,53741,46222,42744,35977,27242,24874,30190,63947,83140,78560,45893,37643,27942,51455
8,0,0,0,0,0,0,17,1047,10400,17990,23765,20181,18723,24783,25222,24904,29840,32997,41971,47057,45072,38824,35676,32076,47885,107330,128276,121724,72613,53942,42739,60866
9,0,0,0,0,36,605,3876,8991,43444,51132,46470,40939,33202,29371,28455,30070,32449,27838,30074,32841,35485,38862,35340,33016,30487,35151,33638,39249,37416,48740,70097,228646
10,126698,9070,23655,41265,82249,33721,20245,23363,21709,57098,52498,40122,42074,58276,38979,41735,43571,33203,38871,34301,27432,31963,26007,13571,10299,8336,10293,13722,16090,21062,20289,44153
11,0,0,0,0,14,840,2608,10780,17111,17584,17009,21170,26077,26368,35955,45302,60125,79657,100833,113248,114157,74413,52321,39924,33595,27268,23329,20862,20975,18011,23001,83383
12,26400,10184,27535,46319,77160,33319,23560,25345,20965,57164,53827,39941,45564,58009,38684,47154,60134,45272,50019,45557,46740,44881,27816,17314,14811,12518,10719,10041,9068,8673,12029,59198
13,65456,1192,2217,3684,9950,5767,4438,5754,14894,32407,33405,21499,24331,28558,32558,44223,56110,64584,78963,70404,58821,48549,57326,54444,69365,53219,38101,25725,20813,16375,16450,46338
14,106755,8466,18334,28728,47429,23879,16224,20961,19606,49338,43391,27938,27315,40275,24223,31030,53031,34813,46710,36477,26848,40999,56958,46145,43975,30833,27254,26373,24888,20718,18477,37529
15,241106,3381,3163,1141,238,1665,5854,9002,14212,14798,21549,34183,50368,53916,52545,46510,44367,46572,60547,74008,67802,52468,42058,33132,27226,24213,19027,13663,9611,8359,5692,23544
16,0,0,0,0,30,6187,18136,26982,21884,19311,23322,34161,37666,45113,46558,48022,47157,52160,64366,88131,87287,72478,64919,52865,40709,35451,28695,26358,20720,17598,16316,63338
17,0,0,0,0,96,6600,7726,14827,14637,12260,19364,24326,28646,31558,29771,30040,32314,54063,58408,77617,81181,66919,58119,50645,44098,41646,36486,34700,31692,28871,27817,161493
18,70725,7657,22072,36620,80732,31461,22374,25325,27385,58738,46734,34690,35077,50207,31664,34149,37421,23963,29978,38729,43749,51385,42405,33945,27227,26002,23381,20049,16094,12388,10796,52798
19,46186,562,1938,2657,1198,1670,4075,12949,13013,25746,28556,31724,34258,44671,67380,82188,85198,88124,81533,62486,40789,45400,59295,52635,56824,38958,28759,16351,12081,7592,5295,25829
20,106039,5057,12439,21995,31913,16722,12870,18394,17919,38560,38025,34137,40815,53225,51230,61754,71588,67733,72180,54738,37406,36697,48220,39102,37284,21907,14193,8777,6114,4588,4290,20009
21,0,188,12487,37786,60218,58566,57497,63960,57997,51368,46733,43576,44312,38441,38289,57935,98941,63738,48118,33249,26404,19286,27326,20824,15856,13197,10886,9679,9704,9614,13214,16531
22,1,165,3644,21106,59645,62314,68781,69812,60321,58054,58373,58269,55441,49025,47599,47528,41099,44194,48099,41365,30562,29196,35894,25264,19917,15489,11624,7731,6916,6523,7191,14778
23,29440,10728,30287,54856,98550,46491,32986,38996,29272,83794,76064,46256,50623,89116,36499,40875,82194,32954,42953,31537,21570,28961,19937,11872,8405,5752,4489,4584,4803,2193,2904,5979
24,84121,757,1004,1264,2640,5039,5742,7698,14744,29266,35065,38989,53678,63268,53025,50879,70664,61425,58042,52013,50532,42283,29793,23752,24515,21071,16928,15665,16606,16517,18693,140242
25,0,0,0,0,12,638,1817,5669,11230,14997,17556,21913,27990,31365,37290,41614,47246,54115,64252,74715,84919,69418,43539,40721,40782,36981,35505,33810,33477,26050,39190,169109
26,109532,9414,26302,50002,85396,38210,26067,31630,23033,70269,63095,41297,45741,66074,36023,41291,59243,31167,37744,30932,24625,28692,20920,13600,10360,8433,9575,6811,9605,5423,12859,32555
